Seconds,Bins,,Counts
"3,967.20",,,
"3,967.66",,,
"3,968.94",,,
"3,969.96",,,
"3,970.26",,,
"3,970.71",,,
"3,975.23",,,
"3,975.67",,,
"3,977.07",,,
"3,977.44",,,
"3,984.08",,,
"3,984.47",,,
"3,984.89",,,
"3,985.33",,,
"3,986.29",,,
"3,993.02",,,
"3,993.41",,,
"3,995.88",,,
"3,996.25",,,
"3,996.60",,,
"3,996.99",,,
"3,997.50",,,
"3,997.85",,,
"3,999.20",,,
"3,999.64",,,
"4,000.08",,,
"4,000.47",,,
"4,000.91",,,
"4,004.86",,,
"4,005.21",,,
"4,005.60",,,
"4,006.12",,,
"4,006.49",,,
"4,008.83",,,
"4,019.05",,,
"4,019.61",,,
"4,020.00",,,
"4,021.72",,,
"4,022.65",,,
"4,024.65",,,
"4,024.92",,,
"4,025.25",,,
"4,025.62",,,
"4,025.99",,,
"4,026.41",,,
"4,026.80",,,
"4,027.20",,,
"4,027.57",,,
"4,028.10",,,
"4,028.64",,,
"4,028.99",,,
"4,029.38",,,
"4,029.73",,,
"4,030.29",,,
"4,030.64",,,
"4,031.87",,,
"4,033.10",,,
"4,035.28",,,
"4,035.60",,,
"4,036.28",,,
"4,036.56",,,
"4,036.95",,,
"4,037.56",,,
"4,038.41",,,
"4,039.51",,,
"4,042.18",,,
"4,042.50",,,
"4,042.94",,,
"4,043.24",,,
"4,043.69",,,
"4,044.20",,,
"4,046.59",,,
"4,046.89",,,
"4,047.35",,,
"4,047.68",,,
"4,050.49",,,
"4,050.86",,,
"4,051.91",,,
"4,052.28",,,
"4,052.60",,,
"4,054.53",,,
"4,054.83",,,
"4,055.18",,,
"4,055.64",,,
"4,056.50",,,
"4,057.78",,,
"4,058.64",,,
"4,058.89",,,
"4,060.73",,,
"4,061.05",,,
"4,061.43",,,
"4,062.15",,,
"4,062.40",,,
"4,062.75",,,
"4,063.17",,,
"4,063.70",,,
"4,063.96",,,
"4,064.37",,,
"4,064.75",,,
"4,065.47",,,
"4,065.77",,,
"4,066.26",,,
"4,066.67",,,
"4,066.91",,,
"4,067.95",,,
"4,068.28",,,
"4,068.62",,,
"4,068.95",,,
"4,069.39",,,
"4,069.72",,,
"4,070.09",,,
"4,070.57",,,
"4,070.88",,,
"4,071.11",,,
"4,071.55",,,
"4,072.48",,,
"4,072.85",,,
"4,073.22",,,
"4,073.59",,,
"4,073.99",,,
"4,074.48",,,
"4,074.92",,,
"4,080.44",,,
"4,080.86",,,
"4,081.23",,,
"4,081.56",,,
"4,081.91",,,
"4,082.32",,,
"4,082.79",,,
"4,083.23",,,
"4,083.65",,,
"4,084.02",,,
"4,084.44",,,
"4,084.83",,,
"4,085.23",,,
"4,085.67",,,
"4,086.13",,,
"4,086.53",,,
"4,086.94",,,
"4,087.36",,,
"4,090.13",,,
"4,090.45",,,
"4,090.89",,,
"4,091.29",,,
"4,091.77",,,
"4,094.77",,,
"4,095.16",,,
"4,095.65",,,
"4,097.39",,,
"4,097.83",,,
"4,098.28",,,
"4,098.65",,,
"4,099.02",,,
"4,099.53",,,
"4,102.57",,,
"4,103.76",,,
"4,104.10",,,
"4,104.50",,,
"4,104.87",,,
"4,105.22",,,
"4,105.68",,,
"4,106.10",,,
"4,106.52",,,
"4,106.96",,,
"4,107.35",,,
"4,107.70",,,
"4,108.12",,,
"4,108.52",,,
"4,109.00",,,
"4,109.40",,,
"4,109.79",,,
"4,110.16",,,
"4,110.61",,,
"4,111.02",,,
"4,111.51",,,
"4,111.91",,,
"4,112.37",,,
"4,112.74",,,
"4,113.18",,,
"4,115.67",,,
"4,115.99",,,
"4,116.39",,,
"4,117.18",,,
"4,117.50",,,
"4,117.92",,,
"4,118.36",,,
"4,118.78",,,
"4,119.22",,,
"4,119.61",,,
"4,120.06",,,
"4,120.68",,,
"4,121.08",,,
"4,121.47",,,
"4,121.94",,,
"4,122.47",,,
"4,122.89",,,
"4,123.38",,,
"4,123.75",,,
"4,126.26",,,
"4,126.53",,,
"4,127.05",,,
"4,127.39",,,
"4,128.95",,,
"4,129.23",,,
"4,129.60",,,
"4,129.99",,,
"4,130.41",,,
"4,130.81",,,
"4,131.22",,,
"4,131.64",,,
"4,132.06",,,
"4,132.48",,,
"4,132.90",,,
"4,133.29",,,
"4,133.71",,,
"4,134.10",,,
"4,134.52",,,
"4,134.94",,,
"4,135.33",,,
"4,135.80",,,
"4,136.19",,,
"4,136.59",,,
"4,137.01",,,
"4,137.42",,,
"4,137.82",,,
"4,138.26",,,
"4,138.70",,,
"4,139.14",,,
"4,139.61",,,
"4,140.07",,,
"4,140.44",,,
"4,140.91",,,
"4,141.79",,,
"4,142.11",,,
"4,142.56",,,
"4,143.02",,,
"4,143.46",,,
"4,143.90",,,
"4,144.32",,,
"4,144.79",,,
"4,145.23",,,
"4,145.71",,,
"4,146.20",,,
"4,146.60",,,
"4,147.08",,,
"4,147.50",,,
"4,147.99",,,
"4,148.43",,,
"4,148.87",,,
"4,149.38",,,
"4,150.40",,,
"4,172.60",,,
"4,173.21",,,
"4,173.55",,,
"4,174.69",,,
"4,175.51",,,
"4,175.85",,,
"4,176.36",,,
"4,176.76",,,
"4,177.20",,,
"4,177.59",,,
"4,178.01",,,
"4,178.36",,,
"4,178.92",,,
"4,179.31",,,
"4,179.75",,,
"4,180.20",,,
"4,180.66",,,
"4,181.03",,,
"4,181.43",,,
"4,181.84",,,
"4,182.24",,,
"4,182.68",,,
"4,183.14",,,
"4,183.75",,,
"4,184.14",,,
"4,184.70",,,
"4,185.05",,,
"4,185.49",,,
"4,185.88",,,
"4,186.30",,,
"4,186.65",,,
"4,187.12",,,
"4,187.51",,,
"4,187.97",,,
"4,188.42",,,
"4,188.86",,,
"4,189.34",,,
"4,189.81",,,
"4,190.20",,,
"4,191.69",,,
"4,192.01",,,
"4,192.36",,,
"4,192.76",,,
"4,193.55",,,
"4,193.90",,,
"4,194.34",,,
"4,194.68",,,
"4,195.59",,,
"4,195.94",,,
"4,196.91",,,
"4,197.31",,,
"4,197.73",,,
"4,198.47",,,
"4,198.79",,,
"4,199.28",,,
"4,199.68",,,
"4,200.10",,,
"4,200.58",,,
"4,201.00",,,
"4,201.42",,,
"4,201.86",,,
"4,202.32",,,
"4,202.79",,,
"4,203.16",,,
"4,203.62",,,
"4,204.09",,,
"4,204.62",,,
"4,204.99",,,
"4,205.48",,,
"4,205.85",,,
"4,206.34",,,
"4,206.85",,,
"4,207.18",,,
"4,207.62",,,
"4,208.66",,,
"4,209.03",,,
"4,209.45",,,
"4,209.89",,,
"4,210.43",,,
"4,211.24",,,
"4,211.66",,,
"4,212.10",,,
"4,212.47",,,
"4,212.94",,,
"4,213.40",,,
"4,213.91",,,
"4,216.02",,,
"4,216.42",,,
"4,216.84",,,
"4,217.28",,,
"4,217.65",,,
"4,218.14",,,
"4,218.62",,,
"4,219.04",,,
"4,219.69",,,
"4,220.06",,,
"4,220.53",,,
"4,229.84",,,
"4,230.23",,,
"4,232.19",,,
"4,232.51",,,
"4,232.88",,,
"4,233.37",,,
"4,234.27",,,
"4,236.46",,,
"4,236.81",,,
"4,237.18",,,
"4,237.71",,,
"4,238.13",,,
"4,241.64",,,
"4,241.96",,,
"4,242.52",,,
"4,244.82",,,
"4,245.21",,,
"4,245.84",,,
"4,246.21",,,
"4,246.65",,,
"4,248.69",,,
"4,249.11",,,
"4,249.48",,,
"4,249.95",,,
"4,251.11",,,
"4,251.43",,,
"4,251.83",,,
"4,255.31",,,
"4,255.73",,,
"4,256.17",,,
"4,256.47",,,
"4,258.01",,,
"4,258.42",,,
"4,258.84",,,
"4,260.65",,,
"4,261.02",,,
"4,262.00",,,
"4,262.32",,,
"4,262.74",,,
"4,263.46",,,
"4,263.79",,,
"4,264.23",,,
"4,264.69",,,
"4,265.18",,,
"4,265.58",,,
"4,266.53",,,
"4,266.90",,,
"4,267.69",,,
"4,268.01",,,
"4,268.45",,,
"4,268.94",,,
"4,269.41",,,
"4,269.87",,,
"4,270.34",,,
"4,270.71",,,
"4,271.22",,,
"4,273.70",,,
"4,274.10",,,
"4,274.54",,,
"4,274.91",,,
"4,276.88",,,
"4,277.28",,,
"4,277.88",,,
"4,278.28",,,
"4,278.93",,,
"4,279.46",,,
"4,283.52",,,
"4,283.92",,,
"4,284.31",,,
"4,286.66",,,
"4,287.47",,,
"4,287.84",,,
"4,288.28",,,
"4,289.31",,,
"4,289.68",,,
"4,292.02",,,
"4,292.49",,,
"4,292.88",,,
"4,294.74",,,
"4,295.11",,,
"4,296.30",,,
"4,296.76",,,
"4,297.90",,,
"4,298.25",,,
"4,301.10",,,
"4,301.38",,,
"4,301.75",,,
"4,302.87",,,
"4,303.21",,,
"4,303.70",,,
"4,304.19",,,
"4,304.56",,,
"4,305.77",,,
"4,306.28",,,
"4,306.65",,,
"4,307.49",,,
"4,308.21",,,
"4,308.58",,,
"4,311.06",,,
"4,311.39",,,
"4,311.81",,,
"4,312.27",,,
"4,314.24",,,
"4,314.59",,,
"4,315.15",,,
"4,315.48",,,
"4,315.96",,,
"4,316.66",,,
"4,317.10",,,
"4,317.89",,,
"4,318.40",,,
"4,319.33",,,
"4,319.68",,,
"4,320.65",,,
"4,321.02",,,
"4,322.21",,,
"4,322.56",,,
"4,322.98",,,
"4,348.96",,,
"4,349.49",,,
"4,356.71",,,
"4,362.38",,,
"4,367.28",,,
"4,367.74",,,
"4,368.44",,,
"4,368.76",,,
"4,369.32",,,
"4,369.74",,,
"4,370.09",,,
"4,371.74",,,
"4,372.09",,,
"4,372.41",,,
"4,372.85",,,
"4,374.13",,,
"4,375.10",,,
"4,375.38",,,
"4,375.78",,,
"4,376.15",,,
"4,379.59",,,
"4,379.96",,,
"4,380.33",,,
"4,380.75",,,
"4,386.30",,,
"4,386.88",,,
"4,387.25",,,
"4,387.78",,,
"4,388.15",,,
"4,389.99",,,
"4,390.31",,,
"4,390.66",,,
"4,391.08",,,
"4,391.50",,,
"4,391.92",,,
"4,392.75",,,
"4,393.10",,,
"4,393.54",,,
"4,393.89",,,
"4,394.33",,,
"4,396.28",,,
"4,396.77",,,
"4,413.44",,,
"4,413.53",,,
"4,424.45",,,
"4,430.95",,,
"4,433.34",,,
"4,437.87",,,
"4,442.70",,,
"4,453.77",,,
"4,454.17",,,
"4,454.56",,,
"4,454.96",,,
"4,455.38",,,
"4,455.84",,,
"4,456.16",,,
"4,456.61",,,
"4,456.98",,,
"4,457.42",,,
"4,457.91",,,
"4,458.42",,,
"4,458.56",,,
"4,459.21",,,
"4,460.09",,,
"4,460.51",,,
"4,460.88",,,
"4,461.25",,,
"4,467.05",,,
"4,467.33",,,
"4,467.68",,,
"4,468.03",,,
"4,468.38",,,
"4,468.77",,,
"4,469.17",,,
"4,469.56",,,
"4,469.96",,,
"4,470.40",,,
"4,470.75",,,
"4,471.16",,,
"4,471.54",,,
"4,471.98",,,
"4,472.40",,,
"4,473.56",,,
"4,473.90",,,
"4,474.28",,,
"4,474.67",,,
"4,475.27",,,
"4,475.65",,,
"4,476.04",,,
"4,476.44",,,
"4,476.88",,,
"4,477.27",,,
"4,477.78",,,
"4,481.29",,,
"4,481.68",,,
"4,482.08",,,
"4,482.43",,,
"4,482.82",,,
"4,483.63",,,
"4,485.10",,,
"4,485.35",,,
"4,486.12",,,
"4,486.61",,,
"4,487.14",,,
"4,487.49",,,
"4,488.23",,,
"4,489.18",,,
"4,489.46",,,
"4,489.83",,,
"4,490.18",,,
"4,490.55",,,
"4,490.97",,,
"4,491.39",,,
"4,491.81",,,
"4,492.29",,,
"4,493.94",,,
"4,497.57",,,
"4,499.24",,,
"4,499.63",,,
"4,500.00",,,
"4,500.65",,,
"4,501.05",,,
"4,502.28",,,
"4,502.95",,,
"4,503.32",,,
"4,503.84",,,
"4,505.58",,,
"4,506.34",,,
"4,506.62",,,
"4,507.20",,,
"4,507.50",,,
"4,507.95",,,
"4,508.22",,,
"4,508.64",,,
"4,508.99",,,
"4,509.38",,,
"4,512.47",,,
"4,512.82",,,
"4,513.22",,,
"4,513.59",,,
"4,514.01",,,
"4,514.40",,,
"4,514.84",,,
"4,515.28",,,
"4,515.68",,,
"4,516.84",,,
"4,517.14",,,
"4,517.49",,,
"4,517.91",,,
"4,518.42",,,
"4,519.35",,,
"4,520.14",,,
"4,520.32",,,
"4,520.55",,,
"4,520.62",,,
"4,522.92",,,
"4,523.22",,,
"4,523.94",,,
"4,524.27",,,
"4,524.64",,,
"4,525.01",,,
"4,525.62",,,
"4,526.01",,,
"4,526.99",,,
"4,528.10",,,
"4,528.40",,,
"4,529.54",,,
"4,530.10",,,
"4,530.75",,,
"4,531.14",,,
"4,531.51",,,
"4,532.00",,,
"4,532.81",,,
"4,535.46",,,
"4,535.88",,,
"4,536.34",,,
"4,536.81",,,
"4,537.34",,,
"4,537.57",,,
"4,538.27",,,
"4,538.71",,,
"4,539.15",,,
"4,540.78",,,
"4,541.38",,,
"4,542.96",,,
"4,543.56",,,
"4,545.21",,,
"4,545.49",,,
"4,545.93",,,
"4,547.56",,,
"4,548.93",,,
"4,549.32",,,
"4,549.72",,,
"4,550.28",,,
"4,551.23",,,
"4,551.51",,,
"4,551.90",,,
"4,552.30",,,
"4,552.67",,,
"4,553.08",,,
"4,553.53",,,
"4,553.97",,,
"4,554.36",,,
"4,555.92",,,
"4,556.27",,,
"4,556.71",,,
"4,557.19",,,
"4,557.66",,,
"4,558.10",,,
"4,558.52",,,
"4,559.01",,,
"4,560.19",,,
"4,561.95",,,
"4,563.46",,,
"4,563.91",,,
"4,564.37",,,
"4,574.52",,,
"4,576.33",,,
"4,576.63",,,
"4,577.02",,,
"4,577.40",,,
"4,577.81",,,
"4,578.19",,,
"4,578.63",,,
"4,579.04",,,
"4,579.44",,,
"4,579.93",,,
"4,580.35",,,
"4,580.72",,,
"4,581.18",,,
"4,581.62",,,
"4,582.06",,,
"4,582.99",,,
"4,583.36",,,
"4,583.78",,,
"4,584.11",,,
"4,584.48",,,
"4,584.90",,,
"4,585.29",,,
"4,585.71",,,
"4,586.13",,,
"4,586.57",,,
"4,587.01",,,
"4,587.52",,,
"4,588.31",,,
"4,588.68",,,
"4,589.08",,,
"4,589.49",,,
"4,589.91",,,
"4,590.28",,,
"4,590.70",,,
"4,591.14",,,
"4,591.56",,,
"4,592.65",,,
"4,593.00",,,
"4,593.39",,,
"4,593.74",,,
"4,594.16",,,
"4,594.60",,,
"4,594.97",,,
"4,595.39",,,
"4,595.79",,,
"4,596.20",,,
"4,596.62",,,
"4,597.02",,,
"4,597.46",,,
"4,597.99",,,
"4,598.41",,,
"4,598.87",,,
"4,599.25",,,
"4,599.66",,,
"4,601.17",,,
"4,601.52",,,
"4,601.99",,,
"4,602.43",,,
"4,602.80",,,
"4,603.24",,,
"4,603.73",,,
"4,604.08",,,
"4,604.52",,,
"4,605.05",,,
"4,606.35",,,
"4,608.49",,,
"4,608.84",,,
"4,609.21",,,
"4,609.56",,,
"4,609.95",,,
"4,611.51",,,
"4,611.83",,,
"4,612.20",,,
"4,612.62",,,
"4,613.02",,,
"4,614.99",,,
"4,615.36",,,
"4,618.54",,,
"4,619.61",,,
"4,619.98",,,
"4,620.61",,,
"4,620.96",,,
"4,621.40",,,
"4,621.84",,,
"4,622.30",,,
"4,622.65",,,
"4,623.12",,,
"4,623.49",,,
"4,623.84",,,
"4,624.28",,,
"4,624.65",,,
"4,625.07",,,
"4,625.51",,,
"4,625.93",,,
"4,626.37",,,
"4,626.76",,,
"4,627.23",,,
"4,627.60",,,
"4,628.02",,,
"4,628.43",,,
"4,628.90",,,
"4,629.32",,,
"4,629.73",,,
"4,630.15",,,
"4,630.52",,,
"4,630.96",,,
"4,631.41",,,
"4,631.92",,,
"4,632.31",,,
"4,632.78",,,
"4,633.19",,,
"4,633.70",,,
"4,634.75",,,
"4,635.14",,,
"4,635.59",,,
"4,637.30",,,
"4,637.70",,,
"4,638.07",,,
"4,638.84",,,
"4,638.95",,,
"4,641.00",,,
"4,644.11",,,
"4,647.10",,,
"4,647.80",,,
"4,648.17",,,
"4,648.63",,,
"4,649.15",,,
"4,649.54",,,
"4,650.00",,,
"4,651.82",,,
"4,652.23",,,
"4,657.88",,,
"4,658.34",,,
"4,658.69",,,
"4,659.18",,,
"4,659.69",,,
"4,660.18",,,
"4,661.03",,,
"4,661.36",,,
"4,661.87",,,
"4,662.31",,,
"4,662.66",,,
"4,663.08",,,
"4,663.64",,,
"4,664.12",,,
"4,664.80",,,
"4,665.28",,,
"4,665.77",,,
"4,666.33",,,
"4,666.72",,,
"4,672.62",,,
"4,672.95",,,
"4,673.32",,,
"4,673.76",,,
"4,674.13",,,
"4,674.62",,,
"4,675.04",,,
"4,675.41",,,
"4,676.01",,,
"4,676.29",,,
"4,681.65",,,
"4,684.35",,,
"4,689.85",,,
"4,690.22",,,
"4,690.62",,,
"4,693.47",,,
"4,693.94",,,
"4,696.07",,,
"4,696.49",,,
"4,696.86",,,
"4,697.33",,,
"4,697.72",,,
"4,698.49",,,
"4,698.84",,,
"4,699.28",,,
"4,699.72",,,
"4,700.37",,,
"4,701.07",,,
"4,701.58",,,
"4,701.95",,,
"4,702.51",,,
"4,702.92",,,
"4,704.83",,,
"4,705.25",,,
"4,705.92",,,
"4,706.22",,,
"4,706.68",,,
"4,707.10",,,
"4,709.29",,,
"4,709.59",,,
"4,709.98",,,
"4,710.42",,,
"4,710.79",,,
"4,711.33",,,
"4,711.70",,,
"4,712.16",,,
"4,712.95",,,
"4,713.33",,,
"4,713.79",,,
"4,714.21",,,
"4,714.63",,,
"4,715.04",,,
"4,715.62",,,
"4,716.00",,,
"4,716.48",,,
"4,717.27",,,
"4,717.71",,,
"4,718.13",,,
"4,718.57",,,
"4,718.99",,,
"4,719.48",,,
"4,736.75",,,
"4,737.10",,,
"4,739.42",,,
"4,740.03",,,
"4,740.42",,,
"4,740.91",,,
"4,742.51",,,
"4,742.98",,,
"4,743.30",,,
"4,743.67",,,
"4,746.30",,,
"4,746.76",,,
"4,747.20",,,
"4,748.29",,,
"4,748.78",,,
"4,750.08",,,
